filename,echo_filepath,farnerd_filepath,mix_filepath,nearend_filepath,target_filepath,split
f02659,/media/m1998cc/n/pythonProject/deepvqe/data/f02659_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02659_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02659_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02659_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02659_target.wav,train
f02712,/media/m1998cc/n/pythonProject/deepvqe/data/f02712_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02712_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02712_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02712_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02712_target.wav,train
f07524,/media/m1998cc/n/pythonProject/deepvqe/data/f07524_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07524_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07524_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07524_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07524_target.wav,train
f05941,/media/m1998cc/n/pythonProject/deepvqe/data/f05941_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05941_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05941_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05941_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05941_target.wav,train
f03992,/media/m1998cc/n/pythonProject/deepvqe/data/f03992_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03992_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03992_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03992_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03992_target.wav,train
f00509,/media/m1998cc/n/pythonProject/deepvqe/data/f00509_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00509_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00509_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00509_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00509_target.wav,train
f00702,/media/m1998cc/n/pythonProject/deepvqe/data/f00702_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00702_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00702_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00702_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00702_target.wav,train
f01806,/media/m1998cc/n/pythonProject/deepvqe/data/f01806_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01806_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01806_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01806_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01806_target.wav,train
f06667,/media/m1998cc/n/pythonProject/deepvqe/data/f06667_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06667_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06667_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06667_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06667_target.wav,train
f09829,/media/m1998cc/n/pythonProject/deepvqe/data/f09829_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09829_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09829_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09829_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09829_target.wav,train
f07242,/media/m1998cc/n/pythonProject/deepvqe/data/f07242_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07242_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07242_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07242_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07242_target.wav,train
f07810,/media/m1998cc/n/pythonProject/deepvqe/data/f07810_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07810_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07810_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07810_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07810_target.wav,train
f05080,/media/m1998cc/n/pythonProject/deepvqe/data/f05080_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05080_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05080_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05080_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05080_target.wav,train
f08036,/media/m1998cc/n/pythonProject/deepvqe/data/f08036_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08036_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08036_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08036_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08036_target.wav,train
f05581,/media/m1998cc/n/pythonProject/deepvqe/data/f05581_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05581_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05581_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05581_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05581_target.wav,train
f02565,/media/m1998cc/n/pythonProject/deepvqe/data/f02565_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02565_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02565_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02565_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02565_target.wav,train
f03732,/media/m1998cc/n/pythonProject/deepvqe/data/f03732_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03732_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03732_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03732_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03732_target.wav,train
f09571,/media/m1998cc/n/pythonProject/deepvqe/data/f09571_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09571_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09571_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09571_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09571_target.wav,train
f04725,/media/m1998cc/n/pythonProject/deepvqe/data/f04725_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04725_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04725_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04725_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04725_target.wav,train
f04794,/media/m1998cc/n/pythonProject/deepvqe/data/f04794_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04794_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04794_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04794_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04794_target.wav,train
f02931,/media/m1998cc/n/pythonProject/deepvqe/data/f02931_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02931_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02931_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02931_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02931_target.wav,train
f00669,/media/m1998cc/n/pythonProject/deepvqe/data/f00669_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00669_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00669_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00669_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00669_target.wav,train
f03662,/media/m1998cc/n/pythonProject/deepvqe/data/f03662_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03662_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03662_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03662_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03662_target.wav,train
f06019,/media/m1998cc/n/pythonProject/deepvqe/data/f06019_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06019_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06019_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06019_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06019_target.wav,train
f06308,/media/m1998cc/n/pythonProject/deepvqe/data/f06308_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06308_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06308_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06308_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06308_target.wav,train
f01901,/media/m1998cc/n/pythonProject/deepvqe/data/f01901_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01901_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01901_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01901_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01901_target.wav,train
f08153,/media/m1998cc/n/pythonProject/deepvqe/data/f08153_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08153_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08153_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08153_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08153_target.wav,train
f04591,/media/m1998cc/n/pythonProject/deepvqe/data/f04591_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04591_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04591_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04591_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04591_target.wav,train
f00375,/media/m1998cc/n/pythonProject/deepvqe/data/f00375_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00375_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00375_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00375_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00375_target.wav,train
f08484,/media/m1998cc/n/pythonProject/deepvqe/data/f08484_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08484_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08484_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08484_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08484_target.wav,train
f07300,/media/m1998cc/n/pythonProject/deepvqe/data/f07300_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07300_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07300_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07300_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07300_target.wav,train
f09313,/media/m1998cc/n/pythonProject/deepvqe/data/f09313_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09313_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09313_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09313_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09313_target.wav,train
f02332,/media/m1998cc/n/pythonProject/deepvqe/data/f02332_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02332_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02332_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02332_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02332_target.wav,train
f07593,/media/m1998cc/n/pythonProject/deepvqe/data/f07593_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07593_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07593_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07593_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07593_target.wav,train
f04875,/media/m1998cc/n/pythonProject/deepvqe/data/f04875_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04875_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04875_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04875_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04875_target.wav,train
f02815,/media/m1998cc/n/pythonProject/deepvqe/data/f02815_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02815_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02815_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02815_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02815_target.wav,train
f08301,/media/m1998cc/n/pythonProject/deepvqe/data/f08301_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08301_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08301_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08301_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08301_target.wav,train
f09561,/media/m1998cc/n/pythonProject/deepvqe/data/f09561_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09561_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09561_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09561_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09561_target.wav,train
f03985,/media/m1998cc/n/pythonProject/deepvqe/data/f03985_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03985_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03985_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03985_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03985_target.wav,train
f04614,/media/m1998cc/n/pythonProject/deepvqe/data/f04614_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04614_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04614_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04614_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04614_target.wav,train
f06722,/media/m1998cc/n/pythonProject/deepvqe/data/f06722_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06722_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06722_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06722_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06722_target.wav,train
f00525,/media/m1998cc/n/pythonProject/deepvqe/data/f00525_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00525_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00525_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00525_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00525_target.wav,train
f02337,/media/m1998cc/n/pythonProject/deepvqe/data/f02337_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02337_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02337_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02337_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02337_target.wav,train
f04704,/media/m1998cc/n/pythonProject/deepvqe/data/f04704_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04704_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04704_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04704_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04704_target.wav,train
f07666,/media/m1998cc/n/pythonProject/deepvqe/data/f07666_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07666_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07666_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07666_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07666_target.wav,train
f07827,/media/m1998cc/n/pythonProject/deepvqe/data/f07827_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07827_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07827_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07827_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07827_target.wav,train
f08167,/media/m1998cc/n/pythonProject/deepvqe/data/f08167_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08167_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08167_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08167_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08167_target.wav,train
f09242,/media/m1998cc/n/pythonProject/deepvqe/data/f09242_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09242_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09242_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09242_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09242_target.wav,train
f02779,/media/m1998cc/n/pythonProject/deepvqe/data/f02779_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02779_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02779_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02779_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02779_target.wav,train
f02253,/media/m1998cc/n/pythonProject/deepvqe/data/f02253_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02253_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02253_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02253_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02253_target.wav,train
f04131,/media/m1998cc/n/pythonProject/deepvqe/data/f04131_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04131_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04131_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04131_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04131_target.wav,train
f05456,/media/m1998cc/n/pythonProject/deepvqe/data/f05456_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05456_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05456_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05456_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05456_target.wav,train
f00785,/media/m1998cc/n/pythonProject/deepvqe/data/f00785_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00785_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00785_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00785_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00785_target.wav,train
f02028,/media/m1998cc/n/pythonProject/deepvqe/data/f02028_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02028_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02028_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02028_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02028_target.wav,train
f08282,/media/m1998cc/n/pythonProject/deepvqe/data/f08282_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08282_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08282_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08282_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08282_target.wav,train
f01246,/media/m1998cc/n/pythonProject/deepvqe/data/f01246_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01246_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01246_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01246_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01246_target.wav,train
f00886,/media/m1998cc/n/pythonProject/deepvqe/data/f00886_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00886_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00886_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00886_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00886_target.wav,train
f04357,/media/m1998cc/n/pythonProject/deepvqe/data/f04357_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04357_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04357_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04357_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04357_target.wav,train
f06417,/media/m1998cc/n/pythonProject/deepvqe/data/f06417_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06417_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06417_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06417_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06417_target.wav,train
f06951,/media/m1998cc/n/pythonProject/deepvqe/data/f06951_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06951_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06951_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06951_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06951_target.wav,train
f07103,/media/m1998cc/n/pythonProject/deepvqe/data/f07103_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07103_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07103_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07103_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07103_target.wav,train
f03366,/media/m1998cc/n/pythonProject/deepvqe/data/f03366_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03366_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03366_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03366_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03366_target.wav,train
f03156,/media/m1998cc/n/pythonProject/deepvqe/data/f03156_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03156_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03156_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03156_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03156_target.wav,train
f00144,/media/m1998cc/n/pythonProject/deepvqe/data/f00144_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00144_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00144_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00144_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00144_target.wav,train
f05265,/media/m1998cc/n/pythonProject/deepvqe/data/f05265_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05265_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05265_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05265_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05265_target.wav,train
